60.00,10
16.03,312
0.00,20
37.50,16
64.29,28
83.33,72
57.14,14
100.00,6
100.00,22
0.00,44
90.77,1604
100.00,24
100.00,10
100.00,4
100.00,12
0.00,4
100.00,4
28.57,28
0.00,8
0.00,10
29.66,236
100.00,4
0.99,811
0.00,14
16.67,12
6.02,498
0.00,20
0.00,12
0.00,46
0.00,10
0.00,2
0.00,48
0.00,4
0.00,48
0.00,2
0.00,16
0.00,64
0.00,6
0.00,14
0.00,22
0.00,2
0.00,10
0.00,6
27.73,238
0.00,20
0.00,8
95.83,48
77.61,268
100.00,2
100.00,2
0.00,436
0.00,2
0.00,4
0.00,14
0.00,520
0.00,32
0.00,418
0.00,6
0.00,84
0.00,50
0.00,6
0.00,16
0.00,4
0.00,12
0.00,14
0.00,2
60.20,1015
0.00,106
0.00,8
0.00,100
0.00,74
0.00,8
0.00,6
0.00,4
0.00,2
100.00,4
100.00,4
20.00,40
0.00,16
82.50,640
28.57,14
18.62,376
0.00,14
0.80,498
0.00,40
0.00,54
0.00,2
0.00,22
0.00,4
0.00,6
0.00,8
0.00,10
0.00,4
0.00,2
0.00,8
0.00,14
44.83,58
68.42,38
0.00,20
0.00,2
62.53,3942
0.00,42
100.00,2
100.00,2
100.00,2
71.43,14
0.00,6
16.67,12
0.00,2
0.00,22
0.00,568
0.00,2
0.00,2
0.00,4
0.00,14
83.33,36
54.55,44
100.00,4
0.00,4
0.00,22
62.77,2638
0.00,6
71.43,14
16.67,12
0.00,4
0.00,4
0.00,100
0.00,6
0.00,2
0.00,10
62.79,86
82.08,424
100.00,2
100.00,4
100.00,4
100.00,44
25.00,8
0.00,4
92.74,248
0.00,12
100.00,4
88.41,1864
0.00,10
0.00,2
0.00,22
0.00,4
100.00,2
100.00,4
100.00,2
16.67,12
0.00,4
100.00,8
100.00,14
55.44,2897
0.00,16
48.18,660
0.00,20
57.14,28
32.97,182
85.71,14
100.00,2
83.87,62
0.00,4
0.00,12
100.00,2
100.00,6
100.00,4
100.00,10
31.25,128
0.00,8
100.00,4
100.00,2
66.67,18
50.00,8
100.00,4
50.00,8
100.00,14
50.00,12
40.30,268
0.00,20
0.00,8
8.33,24
0.00,22
53.18,346
100.00,4
0.00,2
70.59,34
68.70,460
100.00,2
0.00,4
100.00,4
0.00,36
0.00,2
70.65,184
100.00,4
100.00,2
66.67,18
44.39,374
0.00,20
0.00,8
66.67,6
55.88,136
0.00,2
100.00,2
56.10,656
100.00,42
100.00,2
100.00,6
0.00,2
3.64,110
89.75,488
9.52,42
0.00,4
100.00,2
100.00,14
57.11,2194
58.06,62
100.00,2
75.00,8
0.00,4
100.00,2
14.29,14
100.00,8
76.16,151
0.00,6
0.00,180
0.00,20
0.00,8
0.00,10
33.33,6
0.00,4
0.00,4
100.00,2
71.43,14
0.00,6
5.71,140
0.00,2
41.18,34
0.00,10
0.00,4
0.00,2
74.42,344
5.00,40
71.43,14
100.00,6
75.00,24
41.96,510
0.00,20
0.00,8
57.89,38
0.00,6
100.00,2
37.50,32
0.00,12
47.04,1624
0.00,4
100.00,6
57.38,122
100.00,2
80.00,20
100.00,10
25.00,8
8.62,232
0.00,20
0.00,8
44.12,68
0.00,4
0.00,2
66.67,18
65.42,1041
100.00,2
0.00,2
100.00,2
59.46,74
100.00,6
0.00,4
100.00,4
100.00,2
36.36,22
66.67,6
0.00,58
0.00,2
0.00,2
43.38,597
50.00,44
86.52,8270
76.19,42
0.00,6
0.00,2
0.00,66
0.00,4
100.00,2
100.00,6
100.00,4
8.70,23
100.00,12
83.33,12
90.34,238
0.00,2
0.00,22
0.00,4
0.00,10
0.83,242
0.00,34
0.00,2
0.00,4
0.00,8
0.00,10
0.00,2
0.00,4
100.00,12
0.00,10
72.19,694
0.00,8
0.00,250
0.00,20
0.00,8
0.00,24
0.00,2
0.00,38
11.19,268
0.00,168
50.00,4
0.00,4
0.00,4
100.00,2
0.00,2
100.00,52
100.00,2
100.00,4
94.59,702
0.00,32
0.00,2
0.00,4
0.00,10
100.00,4
84.78,3416
0.00,6
18.40,250
0.00,20
0.00,8
0.00,2
0.00,2
0.00,44
100.00,2
0.00,4
100.00,2
80.00,10
100.00,4
18.18,22
100.00,12
100.00,6
100.00,4
77.32,1058
9.09,22
0.00,6
38.93,298
0.00,20
0.00,8
100.00,10
100.00,4
0.00,2
0.00,24
0.00,6
0.00,4
0.00,28
0.00,2
0.00,2
0.00,4
0.00,140
0.00,2
0.00,10
0.00,8
0.00,74
0.00,2
0.00,4
5.56,36
43.75,32
0.00,4
0.00,40
100.00,12
0.00,2
0.00,2
0.00,2
0.00,26
0.00,1444
0.00,4
100.00,2
60.00,570
0.00,32
0.00,2
0.00,4
100.00,6
100.00,4
0.00,12
100.00,6
0.00,2
0.00,22
0.00,373
0.00,6
0.00,2
0.00,10
0.00,8
0.00,14
70.08,488
10.53,38
0.00,2
0.00,4
100.00,4
100.00,2
100.00,14
37.36,91
0.00,22
0.00,2
0.00,2
0.00,22
74.40,1203
100.00,18
100.00,6
100.00,14
0.00,2
71.05,76
0.00,22
0.00,2
79.36,1347
100.00,2
100.00,6
100.00,14
0.00,2
25.81,62
0.00,4
68.14,295
67.39,92
0.00,2
68.30,306
0.00,4
54.81,489
0.00,2
0.00,2
0.00,6
24.80,250
0.00,20
33.33,12
3.57,56
92.70,356
100.00,4
100.00,2
100.00,2
100.00,14
0.00,2
94.44,72
100.00,2
3.28,305
0.00,6
0.00,4
0.00,431
0.00,2
85.49,1158
0.00,22
0.00,6
31.34,268
0.00,20
0.00,10
76.47,34
0.00,2
0.00,22
0.00,4
100.00,2
100.00,22
100.00,2
100.00,2
100.00,8
100.00,14
0.00,2
17.39,322
0.00,2
0.00,14
0.00,294
0.00,20
0.00,14
0.00,36
0.00,12
9.67,269
64.01,978
42.86,14
33.60,250
0.00,20
0.00,8
72.15,158
33.33,6
0.00,44
0.00,4
0.00,12
4.17,96
0.00,2088
0.00,20
31.03,58
0.00,20
0.00,8
4.69,426
0.00,6
100.00,44
0.00,6
0.00,804
1.00,11314
0.00,16
60.00,5
0.00,6
100.00,2
25.00,8
0.00,143
0.00,32
0.00,4
0.00,2
0.00,4
84.62,26
28.13,846
0.00,20
0.00,8
0.00,18
33.33,6
50.00,4
0.00,22
0.00,60
78.91,2124
0.00,2
0.00,4
100.00,4
0.00,6
0.00,2
0.00,2
96.36,110
8.33,24
0.00,2
11.48,871
8.33,24
1.77,566
0.00,20
0.00,18
27.38,168
0.00,4
0.00,28
0.00,4
0.00,2
0.00,10
0.00,4
0.00,4
33.33,6
61.55,723
23.53,17
50.00,4
29.17,48
76.92,13
76.24,2399
0.00,2
100.00,14
85.71,14
30.77,52
88.57,35
0.00,26
0.00,2
50.00,12
72.59,6019
100.00,10
100.00,2
66.67,6
23.53,17
0.00,6
25.00,8
70.00,60
64.36,1313
9.09,44
0.00,4
100.00,4
33.33,6
0.00,22
0.00,4
100.00,2
100.00,4
0.00,4
50.00,4
100.00,2
80.00,10
0.00,8
1.08,557
0.00,6
0.00,18
0.00,2
13.64,44
46.93,750
100.00,6
0.00,6
0.00,2
49.73,374
100.00,46
0.00,26
100.00,4
84.74,8514
80.00,10
100.00,6
100.00,8
0.00,6
0.00,14
85.71,14
66.90,2245
0.00,2
44.44,36
26.62,616
0.00,20
0.00,8
24.24,132
0.00,4
0.00,2
0.00,22
0.00,134
0.00,4
100.00,2
0.00,6
0.00,2
28.57,14
0.00,4
100.00,8
0.00,14
91.32,645
19.05,42
0.00,2
0.00,44
0.00,4
100.00,2
0.00,6
100.00,6
10.00,20
50.24,3135
44.68,94
0.00,20
50.00,44
100.00,40
100.00,44
87.69,1105
0.00,6
29.91,234
0.00,20
0.00,8
76.74,86
0.00,2
0.00,4
75.00,8
16.67,12
100.00,12
100.00,2
100.00,8
100.00,14
0.00,196
0.00,22
100.00,6
57.27,19714
100.00,4
80.00,10
0.00,6
0.00,4
19.57,184
20.00,40
0.00,20
0.00,16
12.15,576
0.00,26
0.00,2
0.00,4
0.00,4
58.97,78
29.28,362
0.00,2
0.00,4
100.00,8
0.00,8
0.00,6
0.00,262
0.00,20
0.00,10
50.00,4
87.16,436
100.00,40
100.00,2
44.23,104
81.25,32
20.00,10
0.00,6
85.29,68
75.09,3416
0.00,6
0.00,2
100.00,8
100.00,6
0.00,4
0.00,8
88.89,18
100.00,6
85.71,28
83.33,12
0.00,6
50.00,8
0.00,56
13.33,30
100.00,16
60.00,10
0.00,4
86.84,76
51.63,1168
100.00,4
0.00,4
100.00,2
71.43,14
0.00,14
0.00,4
0.00,8
0.00,2
94.01,167
100.00,4
0.00,4
75.00,32
100.00,2
75.00,24
100.00,2
90.91,22
100.00,4
0.00,4
82.28,158
76.47,34
100.00,10
0.00,4
100.00,4
71.43,14
100.00,2
21.21,198
0.00,22
100.00,2
0.00,4
100.00,10
52.76,36986
87.23,376
0.00,8
80.00,10
100.00,18
100.00,6
100.00,6
0.00,6
33.33,6
0.00,6
0.00,6
0.00,2
0.00,832
0.00,6
0.00,6
0.00,2
0.00,34
0.00,4
0.00,6
0.00,14
79.92,249
0.00,6
34.92,252
0.00,20
42.86,14
48.28,58
12.50,16
0.00,10
0.00,4
93.75,64
100.00,8
100.00,2
75.00,24
0.00,2
93.33,180
0.00,8
0.00,2
80.00,20
0.00,4
100.00,18
85.71,56
25.00,8
100.00,4
100.00,8
0.00,73
0.00,4
0.00,4
0.00,8
94.34,212
0.00,42
0.00,2
100.00,12
0.00,4
75.00,8
42.86,14
0.00,42
50.00,4
52.83,1308
0.00,32
100.00,6
85.71,14
0.00,4
100.00,2
71.43,14
0.00,4
85.87,368
0.00,8
29.93,274
0.00,20
33.33,12
0.00,18
61.04,154
0.00,2
100.00,20
0.00,4
100.00,6
0.00,2
79.87,1247
0.00,10
37.84,444
0.00,20
17.50,80
25.00,16
12.50,16
45.45,66
0.00,2
84.62,26
0.00,4
0.00,2
100.00,8
100.00,10
66.67,6
100.00,2
100.00,6
0.00,4
3.52,227
0.00,34
0.00,2
0.00,16
0.00,4
0.00,4
0.00,2
0.00,2
0.00,74
0.00,8
0.00,6
0.00,10
0.00,2
0.00,18
0.00,64
0.00,2
0.00,4
0.00,2
33.33,6
0.00,2
88.89,18
77.68,439
100.00,2
100.00,8
100.00,2
0.00,10
9.26,432
0.00,20
0.00,12
20.29,138
87.50,48
42.86,14
0.00,2
0.00,2
70.59,34
43.23,5776
50.00,4
0.00,6
0.00,6
20.00,10
100.00,12
0.00,4
100.00,6
100.00,4
100.00,2
95.00,40
0.00,2
83.33,12
60.90,133
100.00,8
0.00,22
0.00,8
0.00,336
0.00,20
0.00,8
0.00,26
0.00,6
0.00,594
0.00,4
0.00,30
86.67,120
100.00,14
0.00,4
0.00,54
0.00,2
0.00,8
0.00,48
7.50,80
0.00,14
0.00,4
0.00,10
0.00,2
0.00,2
0.65,927
0.00,8
0.00,314
0.00,14
0.00,4
0.00,66
0.00,10
0.00,2
0.00,182
0.00,6
0.00,12
0.00,24
0.00,26
0.00,40
0.00,2
0.00,2
0.00,46
0.00,4
0.00,14
0.00,4
0.00,2
0.00,4
0.00,54
0.00,138
0.00,50
0.52,773
0.74,272
0.00,6
0.00,20
0.00,2
0.00,14
0.00,42
0.00,2
0.00,62
0.00,8
0.00,10
0.00,2
0.00,14
0.00,10
0.00,28
0.00,234
0.00,16
0.00,4
0.00,2
0.00,512
0.00,156
0.00,2
0.00,7131
0.00,6
0.00,378
0.00,20
0.00,8
18.37,196
0.00,4
31.43,3128
100.00,6
100.00,2
0.00,6
16.67,12
0.00,10
0.00,14
100.00,10
28.57,28
0.00,8
24.55,220
0.00,6
6.25,32
1.36,442
1.43,140
0.00,12
0.00,554
0.00,20
0.00,18
25.00,8
0.00,44
0.00,46
0.00,2
0.00,6
0.00,2
0.00,18
0.00,14
0.00,474
0.00,20
0.00,20
0.00,62
0.00,22
0.00,30
0.00,2
0.00,16
0.00,171
0.00,2
0.00,6
0.00,2
0.00,472
0.00,42
0.00,2
0.10,1916
0.00,12
0.00,494
0.00,20
0.00,28
0.00,20
0.63,316
0.00,8
0.00,6
0.00,12
0.00,30
0.00,4
0.00,6
0.00,4
0.00,8
0.00,6
0.00,2
0.00,26
0.00,2
0.00,4
0.00,54
0.00,6
0.00,209
0.00,2
0.00,14
75.00,8
90.34,238
85.07,201
52.99,22643
28.57,14
0.00,292
0.00,20
0.00,8
0.00,32
14.29,14
0.00,102
0.00,6
0.00,44
100.00,6
0.00,34
0.00,4
50.00,12
100.00,4
0.00,2
0.00,6
0.00,2
100.00,16
0.00,4
100.00,2
100.00,2
0.00,2
33.33,6
71.43,14
13.33,30
33.33,6
0.00,8
31.82,44
0.00,6
71.43,14
69.86,2545
0.00,6
0.00,250
0.00,20
16.67,12
0.00,58
0.00,2
0.00,22
0.00,4
100.00,2
0.00,2
75.00,8
100.00,2
16.67,12
0.00,6
100.00,14
100.00,8
69.93,153
91.67,48
0.00,2
0.00,4
100.00,4
66.67,12
11.20,250
0.00,20
42.86,14
89.13,92
60.23,352
100.00,6
48.50,8376
35.37,639
72.73,88
100.00,2
100.00,2
8.86,3928
0.00,3358
5.61,12859
0.00,1280
100.00,2
0.00,4
54.34,219
9.13,1861
18.75,32
35.35,2682
100.00,4
0.00,6
80.00,10
99.52,417
0.00,3216
5.24,13274
0.00,302
100.00,2
100.00,10
92.12,4038
24.00,100
13.48,4405
52.56,156
47.75,1313
100.00,8
65.18,1844
87.50,96
100.00,2
54.55,66
100.00,4
100.00,2
42.84,30251
31.92,520
14.46,38530
55.13,1335
4.67,1457
28.26,18943
100.00,6
100.00,8
38.46,26
0.00,6
100.00,2
53.68,1019
0.00,6
0.00,2
100.00,4
83.33,12
0.00,266
0.00,6
0.00,2
0.00,4
0.00,30
0.00,2
0.00,2
0.00,14
0.00,2
23.44,128
0.00,8
19.30,342
0.00,20
12.50,16
0.00,4
0.00,8
0.00,4
15.38,52
65.91,1842
0.00,24
28.57,14
0.00,324
0.00,20
0.00,20
26.14,306
0.00,34
100.00,4
0.00,32
77.78,18
0.00,2
0.00,4
3.03,66
0.00,2
0.00,2
2.12,1887
0.00,20
5.68,810
0.00,20
0.00,14
0.00,16
0.00,180
0.00,4
0.00,4
25.00,8
0.00,2
0.00,38
0.00,4
0.00,52
14.71,68
0.00,4
100.00,4
0.00,6
100.00,2
0.00,2
69.78,599
0.00,12
33.07,508
0.00,20
33.33,12
0.00,46
0.00,4
33.33,6
0.00,6
0.00,2
28.75,160
0.00,4
100.00,4
0.00,2
33.33,6
0.00,2
0.00,74
0.00,6
0.00,264
0.00,20
0.00,16
0.00,22
0.00,2
0.00,2
0.00,4
0.00,34
0.00,8
0.00,18
92.31,26
74.69,1470
0.00,20
49.18,850
0.00,20
55.56,36
53.68,272
100.00,4
100.00,12
100.00,6
100.00,2
0.00,2
0.00,12
0.00,4
100.00,2
0.00,2
100.00,14
0.00,4
57.14,14
100.00,8
0.00,2
0.00,12
0.00,132
80.00,10
100.00,2
100.00,14
0.00,4
0.00,10
16.58,398
0.00,20
20.00,20
14.29,14
0.00,6
0.00,32
0.00,2
100.00,16
89.38,452
57.14,14
100.00,12
100.00,8
100.00,6
82.67,1766
0.00,22
66.67,12
49.19,370
0.00,20
66.67,24
69.15,376
79.17,48
0.00,8
55.56,18
66.67,6
76.92,52
0.00,4
100.00,2
0.00,6
0.00,42
0.00,2
2.00,100
0.00,8
0.00,2
95.65,46
100.00,8
100.00,2
100.00,14
0.00,2
74.43,1228
0.00,8
41.67,72
3.95,304
0.00,20
0.00,12
95.24,84
0.00,6
0.00,2
0.00,4
0.00,6
16.67,36
100.00,20
0.00,70
100.00,6
100.00,4
50.00,8
0.00,4
0.00,4
0.00,140
0.00,6
0.00,10
0.00,6
0.00,16
0.00,4
83.92,286
66.67,6
0.00,78
100.00,4
100.00,2
0.00,6
0.00,232
0.00,20
0.00,8
0.00,14
0.00,4
0.00,2
0.00,2
86.67,30
20.17,1418
0.00,52
0.00,6
66.67,6
71.43,14
0.00,2
44.27,323
0.00,14
0.00,8
12.33,292
0.00,20
0.00,12
59.09,44
0.00,6
0.00,2
100.00,2
0.00,4
0.00,70
71.43,14
100.00,2
0.00,2
14.29,28
58.83,2147
0.00,14
0.00,4
72.73,22
21.05,532
0.00,20
0.00,16
20.00,60
63.49,378
