60.00,10
16.67,300
0.00,20
37.50,16
69.23,26
83.33,72
42.86,14
100.00,6
100.00,22
0.00,44
86.39,1558
100.00,24
100.00,10
100.00,4
100.00,12
0.00,2
100.00,4
28.57,28
0.00,8
0.00,10
30.70,228
100.00,4
0.60,671
0.00,14
25.00,8
8.86,316
0.00,20
0.00,8
0.00,46
0.00,4
0.00,30
0.00,4
0.00,36
0.00,2
0.00,16
0.00,14
0.00,22
0.00,2
0.00,8
0.00,6
29.20,226
0.00,20
0.00,8
91.67,48
59.70,268
100.00,2
100.00,2
0.00,436
0.00,2
0.00,4
0.00,14
0.00,496
0.00,32
0.00,418
0.00,6
0.00,84
0.00,50
0.00,6
0.00,16
0.00,4
0.00,12
0.00,14
0.00,2
55.43,1023
0.00,104
0.00,8
0.00,100
0.00,74
0.00,8
0.00,6
0.00,4
50.00,4
100.00,4
20.00,40
0.00,16
82.55,642
28.57,14
19.44,360
0.00,14
0.80,498
0.00,38
0.00,54
0.00,2
0.00,22
0.00,4
0.00,6
0.00,8
0.00,10
0.00,4
0.00,2
0.00,8
0.00,14
19.23,52
7.69,26
0.00,20
0.00,2
16.92,3801
0.00,34
0.00,2
100.00,2
0.00,2
71.43,14
0.00,6
50.00,4
0.00,2
0.00,22
0.00,560
0.00,2
0.00,2
0.00,4
0.00,14
82.35,34
0.00,4
0.00,22
47.65,2340
0.00,6
71.43,14
100.00,4
16.67,12
0.00,2
0.00,4
0.00,100
0.00,6
0.00,2
0.00,10
60.00,60
78.26,414
100.00,4
100.00,4
100.00,44
0.00,4
0.00,2
75.61,246
0.00,12
50.00,4
84.86,1704
0.00,10
0.00,2
0.00,22
0.00,4
100.00,4
100.00,2
16.67,12
0.00,4
100.00,8
100.00,14
45.58,2887
0.00,16
48.73,628
0.00,20
42.86,28
25.27,182
85.71,14
100.00,2
83.87,62
0.00,4
0.00,4
100.00,2
100.00,6
100.00,4
100.00,10
30.71,127
0.00,8
100.00,4
100.00,2
83.33,24
50.00,8
100.00,4
50.00,8
100.00,14
50.00,12
36.97,238
0.00,20
0.00,8
8.33,24
0.00,22
51.18,340
100.00,4
0.00,2
76.47,34
67.98,456
100.00,2
0.00,4
100.00,4
0.00,36
0.00,2
69.41,170
100.00,4
100.00,2
66.67,18
43.02,358
0.00,20
0.00,8
66.67,6
58.82,136
0.00,2
100.00,2
54.17,624
100.00,42
100.00,2
100.00,6
0.00,2
3.64,110
89.58,480
9.52,42
0.00,4
100.00,2
100.00,14
49.22,2180
53.57,56
100.00,2
75.00,8
0.00,4
100.00,2
0.00,14
100.00,8
72.19,151
0.00,6
0.00,172
0.00,20
0.00,8
0.00,10
33.33,6
0.00,4
0.00,4
100.00,2
71.43,14
41.18,34
0.00,2
0.00,4
62.50,336
5.00,40
0.00,14
100.00,6
41.67,24
37.18,468
0.00,20
0.00,8
57.89,38
0.00,6
100.00,2
37.50,32
0.00,12
33.99,1424
0.00,4
55.17,116
100.00,2
80.00,20
83.33,12
0.00,8
9.09,220
0.00,20
0.00,8
32.35,68
0.00,4
0.00,2
0.00,18
45.45,1010
100.00,2
0.00,2
100.00,2
65.12,86
0.00,6
0.00,4
100.00,4
0.00,2
0.00,22
66.67,6
0.00,58
0.00,2
0.00,2
43.38,597
50.00,44
84.45,8094
75.00,40
0.00,6
0.00,2
0.00,66
0.00,4
100.00,2
100.00,6
100.00,4
13.33,15
100.00,12
80.00,10
86.13,238
0.00,2
0.00,22
0.00,4
0.00,10
0.93,214
0.00,34
0.00,2
0.00,4
0.00,8
0.00,10
0.00,2
0.00,4
100.00,12
0.00,10
37.35,688
0.00,8
0.00,238
0.00,20
0.00,8
0.00,24
0.00,2
0.00,38
11.45,262
0.00,172
50.00,4
0.00,4
0.00,4
100.00,2
0.00,2
100.00,50
100.00,2
100.00,4
94.66,674
0.00,2
0.00,2
0.00,4
0.00,10
100.00,4
81.93,3354
0.00,6
19.33,238
0.00,20
0.00,8
0.00,2
0.00,2
0.00,44
100.00,2
0.00,4
100.00,2
60.00,10
100.00,4
28.57,14
100.00,12
100.00,6
100.00,4
73.66,1048
9.09,22
0.00,6
37.58,298
0.00,20
0.00,8
100.00,10
100.00,4
0.00,2
0.00,24
0.00,6
0.00,26
0.00,2
0.00,4
0.00,132
0.00,2
0.00,10
0.00,72
0.00,2
0.00,4
5.56,36
43.75,32
0.00,40
0.00,4
100.00,12
0.00,2
0.00,2
0.00,2
0.00,26
0.00,1442
0.00,4
100.00,2
57.76,554
0.00,32
0.00,2
0.00,4
100.00,6
100.00,4
0.00,12
100.00,6
0.00,2
0.00,22
0.00,373
0.00,6
0.00,2
0.00,10
0.00,8
0.00,14
70.08,488
11.11,36
0.00,2
0.00,4
100.00,4
100.00,2
100.00,14
0.00,91
0.00,22
0.00,2
0.00,2
0.00,22
72.24,1203
100.00,18
100.00,6
100.00,14
0.00,2
65.79,76
0.00,22
0.00,2
76.75,1325
100.00,2
100.00,6
100.00,14
0.00,2
25.81,62
31.03,261
0.00,2
0.00,66
1.74,230
0.00,4
43.15,489
0.00,2
0.00,2
0.00,6
26.05,238
0.00,20
33.33,12
3.57,56
91.95,323
100.00,4
100.00,2
100.00,2
100.00,14
0.00,2
94.44,72
100.00,2
3.28,305
0.00,6
0.00,4
0.00,2
0.00,405
0.00,2
81.08,1152
0.00,22
0.00,6
29.37,252
0.00,20
0.00,10
76.47,34
0.00,2
0.00,22
0.00,4
100.00,2
90.91,22
100.00,2
100.00,2
100.00,8
100.00,14
0.00,2
17.39,322
0.00,2
0.00,14
0.00,282
0.00,20
0.00,14
0.00,36
0.00,12
0.77,259
48.18,963
42.86,14
34.45,238
0.00,20
0.00,8
70.13,154
33.33,6
0.00,44
0.00,4
0.00,12
2.27,88
0.00,1858
0.00,20
0.00,16
40.74,54
0.00,6
5.30,302
0.00,6
100.00,44
0.00,6
0.00,805
0.38,9882
0.00,8
60.00,5
0.00,6
100.00,2
25.00,8
0.00,4
85.71,28
24.08,814
0.00,20
0.00,8
44.44,18
50.00,8
0.00,22
0.00,60
74.08,2076
0.00,2
0.00,4
100.00,4
0.00,6
0.00,2
0.00,2
96.36,110
8.33,24
0.00,2
8.11,863
8.33,24
1.86,538
0.00,20
0.00,18
21.05,152
0.00,4
0.00,28
0.00,4
0.00,2
0.00,10
0.00,4
0.00,4
33.33,6
44.20,715
23.53,17
50.00,4
31.82,44
61.54,13
64.96,2363
0.00,2
100.00,12
83.33,12
19.23,52
87.88,33
0.00,26
0.00,2
50.00,12
57.77,5804
100.00,10
0.00,2
66.67,6
23.53,17
0.00,6
20.00,10
84.00,50
57.22,1295
9.52,42
0.00,4
100.00,4
33.33,6
0.00,22
0.00,4
100.00,2
100.00,4
0.00,4
50.00,4
100.00,2
0.00,8
0.00,8
1.08,557
0.00,6
0.00,18
0.00,2
13.64,44
10.99,664
0.00,6
0.00,2
47.51,362
82.61,46
0.00,26
70.00,8563
80.00,10
100.00,6
0.00,6
0.00,14
83.33,12
61.25,2289
0.00,2
44.44,36
18.58,592
0.00,20
0.00,8
19.75,162
0.00,4
0.00,2
0.00,22
0.00,134
0.00,4
100.00,2
0.00,6
0.00,2
28.57,14
0.00,4
100.00,8
0.00,14
88.91,595
15.00,40
0.00,2
0.00,44
0.00,4
100.00,2
0.00,6
100.00,6
16.67,12
50.18,3103
44.68,94
0.00,18
86.36,44
100.00,40
100.00,44
85.57,1095
0.00,6
30.63,222
0.00,20
0.00,8
67.65,68
0.00,2
0.00,4
75.00,8
16.67,12
100.00,12
100.00,2
100.00,8
100.00,14
0.00,114
100.00,6
41.95,13209
100.00,4
80.00,10
0.00,6
0.00,4
19.57,184
20.00,40
0.00,20
0.00,16
12.50,560
0.00,26
0.00,2
0.00,4
0.00,4
58.97,78
29.28,362
0.00,2
0.00,4
100.00,6
0.00,8
0.00,6
0.00,250
0.00,20
0.00,10
50.00,4
84.72,432
100.00,46
100.00,2
34.78,92
15.38,26
20.00,10
0.00,4
51.52,66
43.23,3111
100.00,8
0.00,6
0.00,4
0.00,8
55.56,18
100.00,6
57.14,28
66.67,12
20.00,10
8.33,24
0.00,56
100.00,16
60.00,10
0.00,4
83.33,72
35.23,1127
100.00,4
0.00,4
100.00,2
71.43,14
0.00,14
0.00,2
0.00,8
0.00,2
90.42,167
50.00,4
0.00,4
77.42,31
100.00,2
75.00,24
100.00,2
90.91,22
100.00,4
0.00,4
68.57,140
76.47,34
40.00,10
0.00,4
100.00,4
71.43,14
0.00,2
11.67,120
0.00,2
0.00,4
60.00,10
39.03,26278
70.33,364
0.00,8
80.00,10
100.00,18
100.00,6
100.00,6
0.00,6
0.00,4
0.00,6
0.00,6
0.00,2
0.00,726
0.00,6
0.00,6
0.00,2
0.00,34
0.00,10
0.00,6
0.00,14
59.04,249
0.00,6
36.67,240
0.00,20
42.86,14
48.28,58
12.50,16
0.00,10
0.00,4
95.24,63
75.00,8
100.00,2
50.00,24
0.00,2
84.72,144
0.00,8
0.00,2
75.00,16
0.00,4
100.00,18
87.27,55
25.00,8
100.00,4
100.00,8
0.00,73
0.00,4
0.00,4
0.00,8
89.06,128
0.00,42
100.00,6
0.00,4
42.86,14
0.00,42
75.04,1174
0.00,10
38.68,424
0.00,20
25.00,16
5.00,80
50.00,4
45.45,66
0.00,2
84.62,26
0.00,4
0.00,2
100.00,8
100.00,10
100.00,2
100.00,6
0.00,4
0.00,2
0.00,2
0.00,74
0.00,8
0.00,6
0.00,10
0.00,2
0.00,18
0.00,64
0.00,2
0.00,10
0.00,2
33.33,6
0.00,2
88.89,18
57.89,437
100.00,2
100.00,8
100.00,2
0.00,10
16.84,380
0.00,20
0.00,12
26.92,104
42.86,14
54.17,48
0.00,2
0.00,2
34.13,5263
0.00,6
25.00,8
33.33,12
0.00,4
100.00,4
100.00,2
40.00,20
95.00,40
0.00,2
83.33,12
60.90,133
100.00,8
0.00,22
0.00,8
0.00,320
0.00,20
0.00,8
0.00,26
0.00,6
0.00,591
0.00,4
0.00,30
86.67,120
100.00,14
0.00,4
0.00,54
0.00,2
0.00,8
0.00,48
7.50,80
0.00,14
0.00,4
0.00,10
0.00,2
0.00,2
0.63,945
0.00,8
0.00,298
0.00,14
0.00,4
0.00,66
0.00,10
0.00,180
0.00,6
0.00,12
0.00,24
0.00,26
0.00,39
0.00,2
0.00,2
0.00,46
0.00,4
0.00,14
0.00,10
0.00,2
0.00,4
0.00,54
0.00,138
0.00,50
0.53,751
0.75,266
0.00,6
0.00,20
0.00,2
0.00,14
0.00,42
0.00,2
0.00,61
0.00,8
0.00,16
0.00,2
0.00,14
0.00,28
0.00,232
0.00,12
0.00,4
0.00,2
0.00,448
0.00,138
0.00,2
0.00,6887
31.68,3122
0.00,6
0.00,362
0.00,20
0.00,8
17.71,192
0.00,4
100.00,6
100.00,2
0.00,6
16.67,12
0.00,10
0.00,14
100.00,10
28.57,28
0.00,8
25.47,212
0.00,6
6.25,32
1.40,430
1.43,140
0.00,12
0.00,530
0.00,20
0.00,18
0.00,8
0.00,42
0.00,34
0.00,2
0.00,6
0.00,2
0.00,6
0.00,432
0.00,30
0.00,2
0.00,18
0.00,16
0.00,454
0.00,20
0.00,20
0.00,62
0.00,32
0.00,30
0.00,2
0.00,16
0.00,181
0.00,12
0.00,6
0.11,1775
0.00,14
0.00,470
0.00,20
0.00,20
0.00,28
0.65,310
0.00,6
0.00,14
0.00,6
0.00,12
0.00,30
0.00,4
0.00,6
0.00,4
0.00,8
0.00,2
0.00,24
0.00,2
0.00,2
0.00,4
0.00,52
0.00,6
0.00,209
0.00,2
0.00,14
75.00,8
84.78,230
35.87,184
31.97,21591
14.29,14
0.00,280
0.00,20
0.00,8
0.00,24
14.29,14
0.00,80
33.33,6
0.00,44
0.00,6
0.00,34
0.00,4
0.00,10
100.00,4
0.00,2
0.00,6
100.00,16
0.00,4
100.00,2
0.00,2
0.00,2
0.00,6
0.00,14
66.67,30
33.33,6
0.00,8
0.00,44
0.00,6
66.67,12
65.40,2477
0.00,6
0.00,238
0.00,20
16.67,12
0.00,58
0.00,2
0.00,22
0.00,4
100.00,2
0.00,2
75.00,8
100.00,2
16.67,12
0.00,6
100.00,14
100.00,6
56.29,151
87.50,48
0.00,2
0.00,4
100.00,4
0.00,36
6.08,296
0.00,6
35.27,7857
16.95,838
65.85,82
100.00,2
100.00,2
0.00,2
8.82,3946
0.00,7726
4.65,8609
0.00,1272
100.00,2
24.55,167
2.23,1887
0.00,32
19.92,2480
100.00,4
0.00,6
100.00,6
99.52,415
0.00,7378
4.64,8227
0.00,1253
100.00,2
100.00,10
77.00,3966
0.00,100
8.29,4922
8.97,156
39.29,1331
100.00,6
48.17,1806
73.81,84
100.00,2
48.39,62
100.00,4
100.00,2
0.00,2
30.41,29497
6.82,39187
15.47,362
11.37,1302
0.00,1470
14.26,18024
100.00,6
100.00,6
26.67,30
0.00,2
12.45,916
0.00,6
0.00,2
100.00,4
83.33,12
0.00,264
0.00,6
0.00,2
0.00,4
0.00,30
0.00,2
0.00,2
0.00,14
0.00,2
23.44,128
0.00,8
19.63,326
0.00,20
12.50,16
0.00,4
0.00,8
0.00,4
17.39,46
54.50,1732
0.00,24
25.00,16
0.00,308
0.00,20
0.00,20
29.33,300
0.00,42
0.00,2
0.00,4
83.33,12
2.70,74
100.00,4
0.00,2
2.13,1879
0.00,20
5.97,770
0.00,20
0.00,16
0.00,14
0.00,178
0.00,4
0.00,4
25.00,8
0.00,2
0.00,38
0.00,4
0.00,52
14.71,68
0.00,4
100.00,4
0.00,6
100.00,2
0.00,2
58.15,595
0.00,12
33.88,484
0.00,20
33.33,12
0.00,46
0.00,4
33.33,6
0.00,6
0.00,2
16.22,148
0.00,4
100.00,4
0.00,2
33.33,6
0.00,2
0.00,70
0.00,8
0.00,252
0.00,20
0.00,16
0.00,32
0.00,2
0.00,2
0.00,4
0.00,42
0.00,8
0.00,18
84.62,26
40.69,1440
0.00,24
45.68,810
0.00,20
55.56,36
100.00,4
46.55,232
66.67,12
100.00,2
0.00,6
0.00,2
0.00,12
0.00,4
100.00,2
0.00,2
85.71,14
0.00,4
42.86,14
0.00,8
0.00,2
0.00,12
0.00,114
0.00,16
100.00,2
100.00,14
0.00,4
0.00,10
0.00,378
0.00,20
0.00,20
0.00,14
0.00,32
0.00,6
0.00,2
0.00,16
3.13,448
14.29,14
0.00,12
0.00,8
100.00,6
74.77,1732
0.00,22
42.86,14
53.67,354
0.00,20
66.67,24
68.16,358
79.41,68
0.00,8
44.44,18
73.91,46
0.00,4
100.00,2
0.00,6
0.00,42
100.00,2
0.00,2
1.96,102
0.00,8
0.00,2
40.00,45
75.00,8
100.00,2
100.00,14
0.00,2
54.43,1220
0.00,10
40.00,70
4.17,288
0.00,20
0.00,12
95.24,84
0.00,6
0.00,2
0.00,4
0.00,6
20.83,48
100.00,20
0.00,64
100.00,6
100.00,4
50.00,8
0.00,4
0.00,6
0.00,132
0.00,6
0.00,10
0.00,6
0.00,16
0.00,4
70.94,234
66.67,6
0.00,78
100.00,4
100.00,2
0.00,6
0.00,220
0.00,20
0.00,8
0.00,18
0.00,4
0.00,2
0.00,2
86.67,30
19.92,1436
0.00,52
0.00,6
66.67,6
71.43,14
0.00,2
42.41,323
0.00,14
0.00,10
13.04,276
0.00,20
0.00,12
59.09,44
0.00,6
0.00,2
100.00,2
0.00,4
0.00,64
71.43,14
100.00,2
0.00,2
44.56,1847
0.00,14
100.00,14
0.00,10
0.00,252
0.00,20
0.00,16
0.00,14
64.71,340
33.33,6
0.00,36
0.00,6
73.33,60
100.00,2
0.00,60
0.00,12
0.00,18
87.50,16
100.00,8
0.00,4
36.36,22
0.00,2
0.00,2
61.57,791
0.00,6
0.00,226
0.00,20
0.00,8
35.00,80
0.00,2
0.00,2
76.92,26
0.00,6
0.00,42
0.00,32
0.00,6
0.00,18
71.43,14
100.00,2
56.90,478
65.79,76
0.00,4
0.00,4
0.00,2
0.00,34
100.00,2
0.00,42
0.00,2
0.00,2
100.00,16
0.00,4
100.00,6
72.94,909
0.00,6
0.00,132
0.00,6
44.07,118
0.00,10
0.00,6
0.00,12
90.48,42
0.00,4
100.00,2
0.00,8
62.26,53
100.00,2
75.00,32
100.00,2
0.00,14
0.00,4
0.00,132
0.00,2
0.00,28
0.00,10
0.00,4
50.00,220
0.00,48
33.70,540
0.00,6
0.00,172
0.00,20
0.00,8
0.00,4
0.00,8
0.00,6
0.00,128
100.00,2
70.44,954
0.00,22
84.52,168
0.00,2
100.00,6
0.00,10
81.25,32
75.00,8
100.00,2
100.00,14
0.00,2
61.58,1468
0.00,22
0.00,6
26.05,238
0.00,20
0.00,8
54.55,110
100.00,56
25.00,8
75.00,8
100.00,16
100.00,2
100.00,14
0.00,2
0.00,2
0.00,2
85.12,336
100.00,10
65.22,46
80.00,10
0.00,10
0.00,6
20.00,220
0.00,20
0.00,8
0.00,2
90.02,902
66.67,12
100.00,18
100.00,6
25.00,8
100.00,31
16.67,12
100.00,8
75.76,66
0.00,2
97.83,460
0.00,2
100.00,16
100.00,2
75.00,8
0.00,10
100.00,2
100.00,14
79.68,2136
4.26,94
0.00,4
0.00,22
0.00,4
100.00,16
100.00,2
100.00,12
100.00,27
87.50,16
100.00,4
0.00,10
100.00,16
100.00,2
100.00,14
0.00,2
0.00,2
80.53,637
100.00,10
71.43,14
0.00,2
100.00,29
66.67,6
0.00,10
71.43,14
100.00,8
100.00,14
54.69,991
0.00,6
0.00,22
0.00,4
100.00,4
14.29,14
16.13,124
0.00,4
0.00,2
71.67,120
100.00,2
20.00,10
0.00,4
85.71,28
0.00,12
0.00,42
0.00,2
0.00,219
0.00,6
0.00,46
0.00,5
0.00,2
70.67,150
0.00,40
0.00,4
16.67,48
100.00,4
0.00,6
29.09,220
0.00,20
0.00,8
34.00,100
0.00,2
0.00,22
74.30,716
0.00,42
0.00,2
100.00,2
16.67,12
100.00,2
100.00,14
0.00,8
0.00,252
0.00,20
0.00,8
0.00,26
0.00,2
0.00,2
0.00,44
0.18,1134
0.00,2
0.00,13
0.00,12
0.00,2
0.00,2
0.00,8
0.00,326
0.00,20
0.00,8
22.22,18
0.00,108
0.00,2
0.00,653
0.00,4
0.00,42
0.00,10
0.00,2
70.28,646
0.00,40
0.00,2
0.00,44
0.00,4
100.00,2
28.57,14
75.00,8
100.00,14
0.00,4
91.05,648
100.00,4
100.00,10
25.00,8
100.00,8
100.00,4
100.00,8
100.00,14
0.00,2
91.46,164
75.00,8
100.00,4
0.00,10
71.43,28
0.00,4
0.00,2
82.51,3161
90.00,20
0.00,2
88.89,18
94.87,39
75.00,8
100.00,4
14.29,14
100.00,8
100.00,6
100.00,14
0.00,2
67.41,669
100.00,10
100.00,2
100.00,6
100.00,4
0.00,10
50.00,4
100.00,14
71.64,804
0.00,22
58.54,82
0.00,2
37.50,16
100.00,2
100.00,4
0.00,2
0.00,14
0.00,2
89.31,524
0.00,22
5.88,34
0.00,2
100.00,10
100.00,10
75.00,8
100.00,4
0.00,10
71.43,14
100.00,8
100.00,14
0.00,2
75.00,32
0.00,2
92.00,550
100.00,6
100.00,2
75.00,8
100.00,4
0.00,10
100.00,14
0.00,2
76.88,320
100.00,14
0.00,8
75.00,8
0.00,10
0.00,10
0.00,310
0.00,20
0.00,12
33.33,132
0.00,4
0.00,2
0.00,682
0.00,2
0.00,20
0.00,14
0.00,38
0.00,2
0.00,14
0.00,2
0.00,48
0.00,4
0.00,98
0.00,6
0.00,132
0.00,2
0.00,10
0.00,2
0.00,32
0.00,6
0.00,220
0.00,20
0.00,12
0.00,48
0.00,32
0.00,2
0.00,67
0.00,12
0.00,18
0.00,208
0.00,20
0.00,8
0.00,132
0.00,4
0.00,2
0.00,420
0.00,14
0.00,6
0.00,12
0.00,14
0.00,4
33.33,18
0.00,4
0.00,12
0.00,400
0.00,20
0.00,16
0.00,122
0.00,4
0.00,4
0.00,2
0.00,1270
0.00,2
0.00,18
0.00,12
0.00,4
0.00,2
0.00,4
0.00,2
0.00,10
0.00,10
0.00,2
0.00,2
0.00,2
0.00,36
0.00,330
0.00,2
80.00,10
100.00,2
1.91,314
0.00,2
0.00,2
0.00,4
0.00,4
0.00,8
0.00,10
0.00,2
0.38,1048
0.00,106
0.00,2
0.00,4
0.00,42
0.00,12
0.00,2
0.00,8
12.50,96
0.00,2
0.00,4
0.00,22
0.00,14
100.00,2
0.45,7080
0.00,10
0.00,238
0.00,20
0.00,14
0.00,58
0.00,18
7.41,108
11.11,18
0.00,67
0.00,40
0.00,4
